travel_time,Date,Time
840,5/5/2010,6:43:00
843,5/5/2010,6:46:00
828,5/5/2010,6:49:00
796,5/5/2010,6:52:00
810,5/5/2010,6:55:00
852,5/5/2010,6:58:00
877,5/5/2010,7:01:00
832,5/5/2010,7:04:00
910,5/5/2010,7:07:00
887,5/5/2010,7:10:00
911,5/5/2010,7:13:00
903,5/5/2010,7:16:00
870,5/5/2010,7:19:00
860,5/5/2010,7:22:00
855,5/5/2010,7:25:00
860,5/5/2010,7:28:00
880,5/5/2010,7:31:00
887,5/5/2010,7:34:00
827,5/5/2010,7:37:00
862,5/5/2010,7:40:00
864,5/5/2010,7:43:00
873,5/5/2010,7:46:00
879,5/5/2010,7:49:00
863,5/5/2010,7:52:00
846,5/5/2010,7:55:00
891,5/5/2010,7:58:00
875,5/5/2010,8:01:00
880,5/5/2010,8:04:00
872,5/5/2010,8:07:00
836,5/5/2010,8:10:00
900,5/5/2010,8:13:00
859,5/5/2010,8:16:00
936,5/5/2010,8:19:00
938,5/5/2010,8:22:00
910,5/5/2010,8:25:00
865,5/5/2010,8:28:00
925,5/5/2010,8:31:00
883,5/5/2010,8:34:00
880,5/5/2010,8:37:00
909,5/5/2010,8:40:00
950,5/5/2010,8:43:00
944,5/5/2010,8:46:00
887,5/5/2010,8:49:00
877,5/5/2010,8:52:00
852,5/5/2010,8:55:00
875,5/5/2010,8:58:00
836,5/5/2010,9:01:00
834,5/5/2010,9:04:00
878,5/5/2010,9:07:00
843,5/5/2010,9:10:00
837,5/5/2010,9:13:00
859,5/5/2010,9:16:00
835,5/5/2010,9:19:00
832,5/5/2010,9:22:00
843,5/5/2010,9:25:00
827,5/5/2010,9:28:00
825,5/5/2010,9:31:00
875,5/5/2010,9:34:00
840,5/5/2010,9:37:00
883,5/5/2010,9:40:00
871,5/5/2010,9:43:00
906,5/5/2010,9:46:00
858,5/5/2010,9:49:00
878,5/5/2010,9:52:00
854,5/5/2010,9:55:00
829,5/5/2010,9:58:00
802,5/5/2010,10:01:00
806,5/5/2010,10:04:00
806,5/5/2010,10:07:00
808,5/5/2010,10:10:00
833,5/5/2010,10:13:00
877,5/5/2010,10:16:00
858,5/5/2010,10:19:00
845,5/5/2010,10:22:00
813,5/5/2010,10:25:00
804,5/5/2010,10:28:00
812,5/5/2010,10:31:00
874,5/5/2010,10:34:00
846,5/5/2010,10:37:00
883,5/5/2010,10:40:00
866,5/5/2010,10:43:00
817,5/5/2010,10:46:00
839,5/5/2010,10:49:00
851,5/5/2010,10:52:00
847,5/5/2010,10:55:00
784,5/5/2010,10:58:00
806,5/5/2010,11:01:00
836,5/5/2010,11:04:00
839,5/5/2010,11:07:00
889,5/5/2010,11:10:00
816,5/5/2010,11:13:00
826,5/5/2010,11:16:00
848,5/5/2010,11:19:00
816,5/5/2010,11:22:00
830,5/5/2010,11:25:00
818,5/5/2010,11:28:00
858,5/5/2010,11:31:00
822,5/5/2010,11:34:00
829,5/5/2010,11:37:00
807,5/5/2010,11:40:00
820,5/5/2010,11:43:00
843,5/5/2010,11:46:00
845,5/5/2010,11:49:00
862,5/5/2010,11:52:00
977,5/5/2010,11:55:00
911,5/5/2010,11:58:00
874,5/5/2010,12:01:00
895,5/5/2010,12:04:00
859,5/5/2010,12:07:00
897,5/5/2010,12:10:00
977,5/5/2010,12:13:00
881,5/5/2010,12:16:00
914,5/5/2010,12:19:00
884,5/5/2010,12:22:00
879,5/5/2010,12:25:00
849,5/5/2010,12:28:00
853,5/5/2010,12:31:00
844,5/5/2010,12:34:00
844,5/5/2010,12:37:00
863,5/5/2010,12:40:00
923,5/5/2010,12:43:00
861,5/5/2010,12:46:00
866,5/5/2010,12:49:00
866,5/5/2010,12:52:00
833,5/5/2010,12:55:00
867,5/5/2010,12:58:00
871,5/5/2010,13:01:00
891,5/5/2010,13:04:00
888,5/5/2010,13:07:00
892,5/5/2010,13:10:00
859,5/5/2010,13:13:00
843,5/5/2010,13:16:00
844,5/5/2010,13:19:00
819,5/5/2010,13:22:00
828,5/5/2010,13:25:00
820,5/5/2010,13:28:00
851,5/5/2010,13:31:00
823,5/5/2010,13:34:00
861,5/5/2010,13:37:00
824,5/5/2010,13:40:00
857,5/5/2010,13:43:00
865,5/5/2010,13:46:00
812,5/5/2010,13:49:00
805,5/5/2010,13:52:00
822,5/5/2010,13:55:00
839,5/5/2010,13:58:00
837,5/5/2010,14:01:00
840,5/5/2010,14:04:00
805,5/5/2010,14:07:00
801,5/5/2010,14:10:00
839,5/5/2010,14:13:00
830,5/5/2010,14:16:00
835,5/5/2010,14:19:00
800,5/5/2010,14:22:00
820,5/5/2010,14:25:00
812,5/5/2010,14:28:00
820,5/5/2010,14:31:00
803,5/5/2010,14:34:00
847,5/5/2010,14:37:00
810,5/5/2010,14:40:00
807,5/5/2010,14:43:00
837,5/5/2010,14:46:00
800,5/5/2010,14:49:00
802,5/5/2010,14:52:00
832,5/5/2010,14:55:00
809,5/5/2010,14:58:00
804,5/5/2010,15:01:00
819,5/5/2010,15:04:00
833,5/5/2010,15:07:00
840,5/5/2010,15:10:00
831,5/5/2010,15:13:00
841,5/5/2010,15:16:00
793,5/5/2010,15:19:00
820,5/5/2010,15:22:00
644,5/5/2010,15:25:00
824,5/5/2010,15:28:00
893,5/5/2010,15:31:00
849,5/5/2010,15:34:00
827,5/5/2010,15:37:00
843,5/5/2010,15:40:00
867,5/5/2010,15:43:00
849,5/5/2010,15:46:00
867,5/5/2010,15:49:00
871,5/5/2010,15:52:00
887,5/5/2010,15:55:00
880,5/5/2010,15:58:00
856,5/5/2010,16:01:00
1016,5/5/2010,16:04:00
924,5/5/2010,16:07:00
909,5/5/2010,16:10:00
998,5/5/2010,16:13:00
920,5/5/2010,16:16:00
869,5/5/2010,16:19:00
940,5/5/2010,16:22:00
857,5/5/2010,16:25:00
904,5/5/2010,16:28:00
945,5/5/2010,16:31:00
914,5/5/2010,16:34:00
887,5/5/2010,16:37:00
917,5/5/2010,16:40:00
989,5/5/2010,16:43:00
967,5/5/2010,16:46:00
940,5/5/2010,16:49:00
947,5/5/2010,16:52:00
968,5/5/2010,16:55:00
1071,5/5/2010,16:58:00
1039,5/5/2010,17:01:00
1094,5/5/2010,17:04:00
1940,5/5/2010,17:07:00
2637,5/5/2010,17:10:00
2917,5/5/2010,17:13:00
4207,5/5/2010,17:16:00
3483,5/5/2010,17:19:00
3217,5/5/2010,17:22:00
3610,5/5/2010,17:25:00
4008,5/5/2010,17:28:00
3036,5/5/2010,17:31:00
2818,5/5/2010,17:34:00
3118,5/5/2010,17:37:00
3431,5/5/2010,17:40:00
3570,5/5/2010,17:43:00
3655,5/5/2010,17:46:00
3472,5/5/2010,17:49:00
3337,5/5/2010,17:52:00
2987,5/5/2010,17:55:00
2647,5/5/2010,17:58:00
2616,5/5/2010,18:01:00
2845,5/5/2010,18:04:00
2198,5/5/2010,18:07:00
1909,5/5/2010,18:10:00
1816,5/5/2010,18:13:00
1758,5/5/2010,18:16:00
1736,5/5/2010,18:19:00
1967,5/5/2010,18:22:00
1775,5/5/2010,18:25:00
1705,5/5/2010,18:28:00
1336,5/5/2010,18:31:00
1265,5/5/2010,18:34:00
1634,5/5/2010,18:37:00
2407,5/5/2010,18:40:00
2357,5/5/2010,18:43:00
1619,5/5/2010,18:46:00
1189,5/5/2010,18:49:00
1153,5/5/2010,18:52:00
994,5/5/2010,18:55:00
978,5/5/2010,18:58:00
901,5/5/2010,19:01:00
886,5/5/2010,19:04:00
877,5/5/2010,19:07:00
892,5/5/2010,19:10:00
894,5/5/2010,19:13:00
835,5/5/2010,19:16:00
830,5/5/2010,19:19:00
838,5/5/2010,19:22:00
810,5/5/2010,19:25:00
832,5/5/2010,19:28:00
820,5/5/2010,19:31:00
830,5/5/2010,19:34:00
786,5/5/2010,19:37:00
810,5/5/2010,19:40:00
840,5/5/2010,19:43:00
827,5/5/2010,19:46:00
820,5/5/2010,19:49:00
810,5/5/2010,19:52:00
813,5/5/2010,19:55:00
808,5/5/2010,19:58:00
865,5/5/2010,20:01:00
824,5/5/2010,20:04:00
830,5/5/2010,20:07:00
796,5/5/2010,20:10:00
803,5/5/2010,20:13:00
827,5/5/2010,20:16:00
827,5/5/2010,20:19:00
787,5/5/2010,20:22:00
835,5/5/2010,20:25:00
844,5/5/2010,20:28:00
796,5/5/2010,20:31:00
829,5/5/2010,20:34:00
785,5/5/2010,20:37:00
822,5/5/2010,20:40:00
828,5/5/2010,20:43:00
782,5/5/2010,20:46:00
845,5/5/2010,20:49:00
820,5/5/2010,20:52:00
793,5/5/2010,20:55:00
811,5/5/2010,20:58:00
816,5/5/2010,21:01:00
824,5/5/2010,21:04:00
796,5/5/2010,21:07:00
808,5/5/2010,21:10:00
795,5/5/2010,21:13:00
813,5/5/2010,21:16:00
840,5/5/2010,21:19:00
811,5/5/2010,21:22:00
824,5/5/2010,21:25:00
808,5/5/2010,21:28:00
815,5/5/2010,21:31:00
853,5/5/2010,21:34:00
804,5/5/2010,21:37:00
803,5/5/2010,21:40:00
796,5/5/2010,21:43:00
822,5/5/2010,21:46:00
805,5/5/2010,21:49:00
776,5/5/2010,21:52:00
789,5/5/2010,21:55:00
845,5/5/2010,21:58:00
834,5/5/2010,22:01:00
796,5/5/2010,22:04:00
830,5/5/2010,22:07:00
792,5/5/2010,22:10:00
812,5/5/2010,22:13:00
819,5/5/2010,22:16:00
817,5/5/2010,22:19:00
807,5/5/2010,22:22:00
796,5/5/2010,22:25:00
813,5/5/2010,22:28:00
806,5/5/2010,22:31:00
769,5/5/2010,22:34:00
802,5/5/2010,22:37:00
785,5/5/2010,22:40:00
764,5/5/2010,22:43:00
818,5/5/2010,22:46:00
794,5/5/2010,22:49:00
795,5/5/2010,22:52:00
775,5/5/2010,22:55:00
763,5/5/2010,22:58:00
790,5/5/2010,23:01:00
782,5/5/2010,23:04:00
803,5/5/2010,23:07:00
776,5/5/2010,23:10:00
796,5/5/2010,23:13:00
807,5/5/2010,23:16:00
791,5/5/2010,23:19:00
779,5/5/2010,23:22:00
803,5/5/2010,23:25:00
802,5/5/2010,23:28:00
786,5/5/2010,23:31:00
777,5/5/2010,23:34:00
771,5/5/2010,23:37:00
803,5/5/2010,23:40:00
782,5/5/2010,23:43:00
759,5/5/2010,23:46:00
743,5/5/2010,23:49:00
751,5/5/2010,23:52:00
772,5/5/2010,23:55:00
773,5/5/2010,23:58:00
771,5/6/2010,0:01:00
741,5/6/2010,0:04:00
768,5/6/2010,0:07:00
756,5/6/2010,0:10:00
733,5/6/2010,0:13:00
756,5/6/2010,0:16:00
764,5/6/2010,0:19:00
759,5/6/2010,0:22:00
785,5/6/2010,0:25:00
799,5/6/2010,0:28:00
777,5/6/2010,0:31:00
771,5/6/2010,0:34:00
769,5/6/2010,0:37:00
754,5/6/2010,0:40:00
723,5/6/2010,0:43:00
760,5/6/2010,0:46:00
768,5/6/2010,0:49:00
746,5/6/2010,0:52:00
776,5/6/2010,0:55:00
779,5/6/2010,0:58:00
762,5/6/2010,1:01:00
767,5/6/2010,1:04:00
760,5/6/2010,1:07:00
753,5/6/2010,1:10:00
735,5/6/2010,1:13:00
794,5/6/2010,1:16:00
785,5/6/2010,1:19:00
772,5/6/2010,1:22:00
764,5/6/2010,1:25:00
768,5/6/2010,1:28:00
796,5/6/2010,1:31:00
782,5/6/2010,1:34:00
791,5/6/2010,1:37:00
762,5/6/2010,1:40:00
825,5/6/2010,1:43:00
798,5/6/2010,1:46:00
725,5/6/2010,1:49:00
768,5/6/2010,1:52:00
782,5/6/2010,1:55:00
797,5/6/2010,1:58:00
762,5/6/2010,2:01:00
766,5/6/2010,2:04:00
724,5/6/2010,2:07:00
728,5/6/2010,2:10:00
789,5/6/2010,2:13:00
750,5/6/2010,2:16:00
728,5/6/2010,2:19:00
750,5/6/2010,2:22:00
766,5/6/2010,2:25:00
767,5/6/2010,2:28:00
756,5/6/2010,2:31:00
731,5/6/2010,2:34:00
785,5/6/2010,2:37:00
794,5/6/2010,2:40:00
754,5/6/2010,2:43:00
753,5/6/2010,2:46:00
771,5/6/2010,2:49:00
734,5/6/2010,2:52:00
755,5/6/2010,2:55:00
783,5/6/2010,2:58:00
724,5/6/2010,3:01:00
726,5/6/2010,3:04:00
715,5/6/2010,3:07:00
776,5/6/2010,3:10:00
758,5/6/2010,3:13:00
783,5/6/2010,3:16:00
810,5/6/2010,3:19:00
780,5/6/2010,3:22:00
771,5/6/2010,3:25:00
750,5/6/2010,3:28:00
725,5/6/2010,3:31:00
745,5/6/2010,3:34:00
738,5/6/2010,3:37:00
711,5/6/2010,3:40:00
775,5/6/2010,3:43:00
770,5/6/2010,3:46:00
736,5/6/2010,3:49:00
819,5/6/2010,3:52:00
765,5/6/2010,3:55:00
761,5/6/2010,3:58:00
786,5/6/2010,4:01:00
749,5/6/2010,4:04:00
739,5/6/2010,4:07:00
702,5/6/2010,4:10:00
735,5/6/2010,4:13:00
780,5/6/2010,4:16:00
745,5/6/2010,4:19:00
724,5/6/2010,4:22:00
734,5/6/2010,4:25:00
735,5/6/2010,4:28:00
777,5/6/2010,4:31:00
713,5/6/2010,4:34:00
757,5/6/2010,4:37:00
762,5/6/2010,4:40:00
729,5/6/2010,4:43:00
783,5/6/2010,4:46:00
770,5/6/2010,4:49:00
776,5/6/2010,4:52:00
744,5/6/2010,4:55:00
779,5/6/2010,4:58:00
731,5/6/2010,5:01:00
759,5/6/2010,5:04:00
722,5/6/2010,5:07:00
713,5/6/2010,5:10:00
741,5/6/2010,5:13:00
734,5/6/2010,5:16:00
725,5/6/2010,5:19:00
747,5/6/2010,5:22:00
725,5/6/2010,5:25:00
744,5/6/2010,5:28:00
766,5/6/2010,5:31:00
739,5/6/2010,5:34:00
749,5/6/2010,5:37:00
743,5/6/2010,5:40:00
757,5/6/2010,5:43:00
731,5/6/2010,5:46:00
760,5/6/2010,5:49:00
760,5/6/2010,5:52:00
762,5/6/2010,5:55:00
747,5/6/2010,5:58:00
743,5/6/2010,6:01:00
749,5/6/2010,6:04:00
792,5/6/2010,6:07:00
771,5/6/2010,6:10:00
775,5/6/2010,6:13:00
761,5/6/2010,6:16:00
783,5/6/2010,6:19:00
797,5/6/2010,6:22:00
791,5/6/2010,6:25:00
820,5/6/2010,6:28:00
798,5/6/2010,6:31:00
850,5/6/2010,6:34:00
830,5/6/2010,6:37:00
804,5/6/2010,6:40:00
790,5/6/2010,6:43:00
811,5/6/2010,6:46:00
814,5/6/2010,6:49:00
793,5/6/2010,6:52:00
814,5/6/2010,6:55:00
839,5/6/2010,6:58:00
839,5/6/2010,7:01:00
848,5/6/2010,7:04:00
796,5/6/2010,7:07:00
825,5/6/2010,7:10:00
847,5/6/2010,7:13:00
854,5/6/2010,7:16:00
852,5/6/2010,7:19:00
842,5/6/2010,7:22:00
844,5/6/2010,7:25:00
813,5/6/2010,7:28:00
867,5/6/2010,7:31:00
891,5/6/2010,7:34:00
897,5/6/2010,7:37:00
881,5/6/2010,7:40:00
952,5/6/2010,7:43:00
936,5/6/2010,7:46:00
917,5/6/2010,7:49:00
892,5/6/2010,7:52:00
892,5/6/2010,7:55:00
889,5/6/2010,7:58:00
911,5/6/2010,8:01:00
892,5/6/2010,8:04:00
891,5/6/2010,8:07:00
885,5/6/2010,8:10:00
906,5/6/2010,8:13:00
877,5/6/2010,8:16:00
886,5/6/2010,8:19:00
888,5/6/2010,8:22:00
873,5/6/2010,8:25:00
879,5/6/2010,8:28:00
873,5/6/2010,8:31:00
883,5/6/2010,8:34:00
855,5/6/2010,8:37:00
857,5/6/2010,8:40:00
864,5/6/2010,8:43:00
911,5/6/2010,8:46:00
872,5/6/2010,8:49:00
873,5/6/2010,8:52:00
830,5/6/2010,8:55:00
885,5/6/2010,8:58:00
884,5/6/2010,9:01:00
859,5/6/2010,9:04:00
864,5/6/2010,9:07:00
872,5/6/2010,9:10:00
838,5/6/2010,9:13:00
854,5/6/2010,9:16:00
854,5/6/2010,9:19:00
829,5/6/2010,9:22:00
827,5/6/2010,9:25:00
821,5/6/2010,9:28:00
809,5/6/2010,9:31:00
854,5/6/2010,9:34:00
806,5/6/2010,9:37:00
832,5/6/2010,9:40:00
874,5/6/2010,9:43:00
876,5/6/2010,9:46:00
868,5/6/2010,9:49:00
828,5/6/2010,9:52:00
836,5/6/2010,9:55:00
873,5/6/2010,9:58:00
844,5/6/2010,10:01:00
841,5/6/2010,10:04:00
847,5/6/2010,10:07:00
825,5/6/2010,10:10:00
880,5/6/2010,10:13:00
819,5/6/2010,10:16:00
829,5/6/2010,10:19:00
827,5/6/2010,10:22:00
801,5/6/2010,10:25:00
787,5/6/2010,10:28:00
825,5/6/2010,10:31:00
799,5/6/2010,10:34:00
827,5/6/2010,10:37:00
849,5/6/2010,10:40:00
827,5/6/2010,10:43:00
845,5/6/2010,10:46:00
835,5/6/2010,10:49:00
806,5/6/2010,10:52:00
833,5/6/2010,10:55:00
830,5/6/2010,10:58:00
858,5/6/2010,11:01:00
807,5/6/2010,11:04:00
842,5/6/2010,11:07:00
819,5/6/2010,11:10:00
812,5/6/2010,11:13:00
819,5/6/2010,11:16:00
784,5/6/2010,11:19:00
799,5/6/2010,11:22:00
805,5/6/2010,11:25:00
829,5/6/2010,11:28:00
827,5/6/2010,11:31:00
798,5/6/2010,11:34:00
820,5/6/2010,11:37:00
838,5/6/2010,11:40:00
842,5/6/2010,11:43:00
854,5/6/2010,11:46:00
862,5/6/2010,11:49:00
887,5/6/2010,11:52:00
850,5/6/2010,11:55:00
829,5/6/2010,11:58:00
816,5/6/2010,12:01:00
811,5/6/2010,12:04:00
830,5/6/2010,12:07:00
865,5/6/2010,12:10:00
810,5/6/2010,12:13:00
805,5/6/2010,12:16:00
818,5/6/2010,12:19:00
839,5/6/2010,12:22:00
817,5/6/2010,12:25:00
791,5/6/2010,12:28:00
793,5/6/2010,12:31:00
858,5/6/2010,12:34:00
832,5/6/2010,12:37:00
812,5/6/2010,12:40:00
827,5/6/2010,12:43:00
804,5/6/2010,12:46:00
812,5/6/2010,12:49:00
813,5/6/2010,12:52:00
837,5/6/2010,12:55:00
854,5/6/2010,12:58:00
849,5/6/2010,13:01:00
799,5/6/2010,13:04:00
819,5/6/2010,13:07:00
834,5/6/2010,13:10:00
804,5/6/2010,13:13:00
821,5/6/2010,13:16:00
828,5/6/2010,13:19:00
800,5/6/2010,13:22:00
816,5/6/2010,13:25:00
799,5/6/2010,13:28:00
822,5/6/2010,13:31:00
791,5/6/2010,13:34:00
856,5/6/2010,13:37:00
851,5/6/2010,13:40:00
829,5/6/2010,13:43:00
812,5/6/2010,13:46:00
824,5/6/2010,13:49:00
819,5/6/2010,13:52:00
800,5/6/2010,13:55:00
807,5/6/2010,13:58:00
823,5/6/2010,14:01:00
821,5/6/2010,14:04:00
849,5/6/2010,14:07:00
829,5/6/2010,14:10:00
782,5/6/2010,14:13:00
845,5/6/2010,14:16:00
814,5/6/2010,14:19:00
799,5/6/2010,14:22:00
847,5/6/2010,14:25:00
856,5/6/2010,14:28:00
815,5/6/2010,14:31:00
817,5/6/2010,14:34:00
822,5/6/2010,14:37:00
875,5/6/2010,14:40:00
824,5/6/2010,14:43:00
862,5/6/2010,14:46:00
850,5/6/2010,14:49:00
840,5/6/2010,14:52:00
811,5/6/2010,14:55:00
807,5/6/2010,14:58:00
830,5/6/2010,15:01:00
821,5/6/2010,15:04:00
840,5/6/2010,15:07:00
874,5/6/2010,15:10:00
873,5/6/2010,15:13:00
814,5/6/2010,15:16:00
818,5/6/2010,15:19:00
848,5/6/2010,15:22:00
852,5/6/2010,15:25:00
823,5/6/2010,15:28:00
882,5/6/2010,15:31:00
829,5/6/2010,15:34:00
815,5/6/2010,15:37:00
838,5/6/2010,15:40:00
805,5/6/2010,15:43:00
812,5/6/2010,15:46:00
835,5/6/2010,15:49:00
831,5/6/2010,15:52:00
866,5/6/2010,15:55:00
854,5/6/2010,15:58:00
870,5/6/2010,16:01:00
868,5/6/2010,16:04:00
899,5/6/2010,16:07:00
929,5/6/2010,16:10:00
904,5/6/2010,16:13:00
878,5/6/2010,16:16:00
914,5/6/2010,16:19:00
1052,5/6/2010,16:22:00
1440,5/6/2010,16:25:00
1394,5/6/2010,16:28:00
1517,5/6/2010,16:31:00
1532,5/6/2010,16:34:00
1733,5/6/2010,16:37:00
1779,5/6/2010,16:40:00
1806,5/6/2010,16:43:00
1871,5/6/2010,16:46:00
1736,5/6/2010,16:49:00
1539,5/6/2010,16:52:00
1668,5/6/2010,16:55:00
1923,5/6/2010,16:58:00
1614,5/6/2010,17:01:00
1567,5/6/2010,17:04:00
1371,5/6/2010,17:07:00
1142,5/6/2010,17:10:00
1039,5/6/2010,17:13:00
1081,5/6/2010,17:16:00
1384,5/6/2010,17:19:00
1531,5/6/2010,17:22:00
1615,5/6/2010,17:25:00
2956,5/6/2010,17:28:00
2987,5/6/2010,17:31:00
2701,5/6/2010,17:34:00
3058,5/6/2010,17:37:00
2607,5/6/2010,17:40:00
3197,5/6/2010,17:43:00
3162,5/6/2010,17:46:00
3443,5/6/2010,17:49:00
3302,5/6/2010,17:52:00
3876,5/6/2010,17:55:00
4364,5/6/2010,17:58:00
4925,5/6/2010,18:01:00
4276,5/6/2010,18:04:00
3831,5/6/2010,18:07:00
2494,5/6/2010,18:10:00
2587,5/6/2010,18:13:00
2736,5/6/2010,18:16:00
2950,5/6/2010,18:19:00
2719,5/6/2010,18:22:00
2617,5/6/2010,18:25:00
2298,5/6/2010,18:28:00
2001,5/6/2010,18:31:00
1909,5/6/2010,18:34:00
1810,5/6/2010,18:37:00
1590,5/6/2010,18:40:00
1352,5/6/2010,18:43:00
1407,5/6/2010,18:46:00
933,5/6/2010,18:49:00
955,5/6/2010,18:52:00
894,5/6/2010,18:55:00
915,5/6/2010,18:58:00
849,5/6/2010,19:01:00
869,5/6/2010,19:04:00
891,5/6/2010,19:07:00
865,5/6/2010,19:10:00
843,5/6/2010,19:13:00
830,5/6/2010,19:16:00
881,5/6/2010,19:19:00
843,5/6/2010,19:22:00
867,5/6/2010,19:25:00
875,5/6/2010,19:28:00
914,5/6/2010,19:31:00
814,5/6/2010,19:34:00
773,5/6/2010,19:37:00
813,5/6/2010,19:40:00
833,5/6/2010,19:43:00
804,5/6/2010,19:46:00
801,5/6/2010,19:49:00
769,5/6/2010,19:52:00
799,5/6/2010,19:55:00
822,5/6/2010,19:58:00
822,5/6/2010,20:01:00
826,5/6/2010,20:04:00
810,5/6/2010,20:07:00
795,5/6/2010,20:10:00
780,5/6/2010,20:13:00
825,5/6/2010,20:16:00
832,5/6/2010,20:19:00
820,5/6/2010,20:22:00
840,5/6/2010,20:25:00
833,5/6/2010,20:28:00
810,5/6/2010,20:31:00
831,5/6/2010,20:34:00
804,5/6/2010,20:37:00
824,5/6/2010,20:40:00
799,5/6/2010,20:43:00
805,5/6/2010,20:46:00
783,5/6/2010,20:49:00
818,5/6/2010,20:52:00
818,5/6/2010,20:55:00
838,5/6/2010,20:58:00
824,5/6/2010,21:01:00
799,5/6/2010,21:04:00
801,5/6/2010,21:07:00
799,5/6/2010,21:10:00
823,5/6/2010,21:13:00
799,5/6/2010,21:16:00
823,5/6/2010,21:19:00
785,5/6/2010,21:22:00
827,5/6/2010,21:25:00
816,5/6/2010,21:28:00
855,5/6/2010,21:31:00
813,5/6/2010,21:34:00
829,5/6/2010,21:37:00
805,5/6/2010,21:40:00
842,5/6/2010,21:43:00
787,5/6/2010,21:46:00
819,5/6/2010,21:49:00
787,5/6/2010,21:52:00
819,5/6/2010,21:55:00
822,5/6/2010,21:58:00
776,5/6/2010,22:01:00
789,5/6/2010,22:04:00
828,5/6/2010,22:07:00
810,5/6/2010,22:10:00
850,5/6/2010,22:13:00
828,5/6/2010,22:16:00
812,5/6/2010,22:19:00
794,5/6/2010,22:22:00
802,5/6/2010,22:25:00
800,5/6/2010,22:28:00
766,5/6/2010,22:31:00
787,5/6/2010,22:34:00
796,5/6/2010,22:37:00
793,5/6/2010,22:40:00
776,5/6/2010,22:43:00
794,5/6/2010,22:46:00
788,5/6/2010,22:49:00
799,5/6/2010,22:52:00
781,5/6/2010,22:55:00
773,5/6/2010,22:58:00
792,5/6/2010,23:01:00
783,5/6/2010,23:04:00
765,5/6/2010,23:07:00
807,5/6/2010,23:10:00
761,5/6/2010,23:13:00
757,5/6/2010,23:16:00
770,5/6/2010,23:19:00
790,5/6/2010,23:22:00
774,5/6/2010,23:25:00
787,5/6/2010,23:28:00
776,5/6/2010,23:31:00
781,5/6/2010,23:34:00
772,5/6/2010,23:37:00
744,5/6/2010,23:40:00
764,5/6/2010,23:43:00
773,5/6/2010,23:46:00
760,5/6/2010,23:49:00
771,5/6/2010,23:52:00
761,5/6/2010,23:55:00
758,5/6/2010,23:58:00
788,5/7/2010,0:01:00
776,5/7/2010,0:04:00
763,5/7/2010,0:07:00
753,5/7/2010,0:10:00
757,5/7/2010,0:13:00
801,5/7/2010,0:16:00
773,5/7/2010,0:19:00
757,5/7/2010,0:22:00
749,5/7/2010,0:25:00
760,5/7/2010,0:28:00
754,5/7/2010,0:31:00
751,5/7/2010,0:34:00
761,5/7/2010,0:37:00
757,5/7/2010,0:40:00
781,5/7/2010,0:43:00
781,5/7/2010,0:46:00
772,5/7/2010,0:49:00
760,5/7/2010,0:52:00
765,5/7/2010,0:55:00
741,5/7/2010,0:58:00
789,5/7/2010,1:01:00
807,5/7/2010,1:04:00
771,5/7/2010,1:07:00
748,5/7/2010,1:10:00
773,5/7/2010,1:13:00
775,5/7/2010,1:16:00
775,5/7/2010,1:19:00
782,5/7/2010,1:22:00
782,5/7/2010,1:25:00
806,5/7/2010,1:28:00
756,5/7/2010,1:31:00
764,5/7/2010,1:34:00
771,5/7/2010,1:37:00
769,5/7/2010,1:40:00
744,5/7/2010,1:43:00
771,5/7/2010,1:46:00
745,5/7/2010,1:49:00
751,5/7/2010,1:52:00
782,5/7/2010,1:55:00
761,5/7/2010,1:58:00
759,5/7/2010,2:01:00
789,5/7/2010,2:04:00
785,5/7/2010,2:07:00
774,5/7/2010,2:10:00
785,5/7/2010,2:13:00
778,5/7/2010,2:16:00
817,5/7/2010,2:19:00
781,5/7/2010,2:22:00
771,5/7/2010,2:25:00
776,5/7/2010,2:28:00
796,5/7/2010,2:31:00
747,5/7/2010,2:34:00
755,5/7/2010,2:37:00
724,5/7/2010,2:40:00
782,5/7/2010,2:43:00
756,5/7/2010,2:46:00
765,5/7/2010,2:49:00
748,5/7/2010,2:52:00
772,5/7/2010,2:55:00
754,5/7/2010,2:58:00
767,5/7/2010,3:01:00
733,5/7/2010,3:04:00
772,5/7/2010,3:07:00
766,5/7/2010,3:10:00
751,5/7/2010,3:13:00
751,5/7/2010,3:16:00
782,5/7/2010,3:19:00
819,5/7/2010,3:22:00
774,5/7/2010,3:25:00
752,5/7/2010,3:28:00
805,5/7/2010,3:31:00
762,5/7/2010,3:34:00
860,5/7/2010,3:37:00
719,5/7/2010,3:40:00
739,5/7/2010,3:43:00
730,5/7/2010,3:46:00
721,5/7/2010,3:49:00
796,5/7/2010,3:52:00
730,5/7/2010,3:55:00
786,5/7/2010,3:58:00
768,5/7/2010,4:01:00
762,5/7/2010,4:04:00
781,5/7/2010,4:07:00
752,5/7/2010,4:10:00
744,5/7/2010,4:13:00
710,5/7/2010,4:16:00
778,5/7/2010,4:19:00
795,5/7/2010,4:22:00
754,5/7/2010,4:25:00
719,5/7/2010,4:28:00
764,5/7/2010,4:31:00
748,5/7/2010,4:34:00
755,5/7/2010,4:37:00
775,5/7/2010,4:40:00
751,5/7/2010,4:43:00
754,5/7/2010,4:46:00
775,5/7/2010,4:49:00
744,5/7/2010,4:52:00
776,5/7/2010,4:55:00
747,5/7/2010,4:58:00
